"URI de la canción","Nombre de la canción","URI(s) del artista","Nombre(s) del artista","URI del álbum","Nombre del álbum","URI(s) del artista del álbum","Nombre(s) del artista del álbum","Fecha de lanzamiento del álbum","URL de la imagen del álbum","Número de disco","Número de la canción","Duración de la canción (ms)","URL de vista previa de la canción","Explícito","Popularidad","ISRC","Añadido por","Añadido en"
"spotify:track:2GOGDZ9wAJbmznIstAxiU4","Everybody Wants To Rule The World","spotify:artist:4bthk9UfsYUYdcFyqxmSUU","Tears For Fears","spotify:album:7y7459SFZReE5Wec4hejv5","Songs From The Big Chair","spotify:artist:4bthk9UfsYUYdcFyqxmSUU","Tears For Fears","1985-02-25","https://i.scdn.co/image/ab67616d0000b2739565c4df27be4aee5edc8009","1","3","251480","https://p.scdn.co/mp3-preview/22dd9a756edbaedc260726ae710b6af819bed721?cid=9950ac751e34487dbbe027c4fd7f8e99","false","50","GBF088590110","spotify:user:mn5p25u214rrj1ehw4tvolww5","2022-06-06T01:35:39Z"
"spotify:track:2qxmye6gAegTMjLKEBoR3d","Let Me Down Slowly","spotify:artist:5IH6FPUwQTxPSXurCrcIov","Alec Benjamin","spotify:album:6jKZplJpy21R5lHaYHHjmZ","Narrated For You","spotify:artist:5IH6FPUwQTxPSXurCrcIov","Alec Benjamin","2018-11-16","https://i.scdn.co/image/ab67616d0000b273459d675aa0b6f3b211357370","1","4","169353","https://p.scdn.co/mp3-preview/19007111a4e21096bcefef77842d7179f0cdf12a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","82","USAT21802284","spotify:user:mn5p25u214rrj1ehw4tvolww5","2020-10-30T06:06:23Z"
"spotify:track:4VrWlk8IQxevMvERoX08iC","Chandelier","spotify:artist:5WUlDfRSoLAfcVSX1WnrxN","Sia","spotify:album:3xFSl9lIRaYXIYkIn3OIl9","1000 Forms Of Fear","spotify:artist:5WUlDfRSoLAfcVSX1WnrxN","Sia","2014-07-04","https://i.scdn.co/image/ab67616d0000b2735d199c9f6e6562aafa5aa357","1","1","216120","https://p.scdn.co/mp3-preview/fa13db3d66f6daf051e9a3996090f7740532b9e8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","78","USRC11400498","spotify:user:mn5p25u214rrj1ehw4tvolww5","2020-10-29T17:59:24Z"
"spotify:track:3ZFTkvIE7kyPt6Nu3PEa7V","Hips Don't Lie (feat. Wyclef Jean)","spotify:artist:0EmeFodog0BfCgMzAIvKQp, spotify:artist:7aBzpmFXB4WWpPl2F7RjBe","Shakira, Wyclef Jean","spotify:album:5ppnlEoj4HdRRdRihnY3jU","Oral Fixation, Vol. 2 (Expanded Edition)","spotify:artist:0EmeFodog0BfCgMzAIvKQp","Shakira","2005-11-28","https://i.scdn.co/image/ab67616d0000b27327ddd747545c0d0cfe7595fa","1","3","218093","https://p.scdn.co/mp3-preview/374b492571c9ba59c2c4b455ab79ee7501adab93?cid=9950ac751e34487dbbe027c4fd7f8e99","false","84","USSM10600677","spotify:user:mn5p25u214rrj1ehw4tvolww5","2020-10-30T06:09:28Z"
"spotify:track:2Z8WuEywRWYTKe1NybPQEW","Ride","spotify:artist:3YQKmKGau1PzlVlkL1iodx","Twenty One Pilots","spotify:album:3cQO7jp5S9qLBoIVtbkSM1","Blurryface","spotify:artist:3YQKmKGau1PzlVlkL1iodx","Twenty One Pilots","2015-05-15","https://i.scdn.co/image/ab67616d0000b2732df0d98a423025032d0db1f7","1","3","214506","https://p.scdn.co/mp3-preview/b571ceecaadc03941bdf4e683ea26e4e6d3f7c17?cid=9950ac751e34487dbbe027c4fd7f8e99","false","80","USAT21500598","spotify:user:mn5p25u214rrj1ehw4tvolww5","2020-10-29T17:59:54Z"
"spotify:track:4xqrdfXkTW4T0RauPLv3WA","Heather","spotify:artist:4Uc8Dsxct0oMqx0P6i60ea","Conan Gray","spotify:album:2CMlkzFI2oDAy5MbyV7OV5","Kid Krow","spotify:artist:4Uc8Dsxct0oMqx0P6i60ea","Conan Gray","2020-03-20","https://i.scdn.co/image/ab67616d0000b27388e3cda6d29b2552d4d6bc43","1","10","198040","https://p.scdn.co/mp3-preview/fad78f3a87166c1fdbaa081ef65bd44ba57c04b2?cid=9950ac751e34487dbbe027c4fd7f8e99","false","84","USUM71924264","spotify:user:mn5p25u214rrj1ehw4tvolww5","2021-09-26T11:57:05Z"
"spotify:track:5qrSlOut2rNAWv3ubArkNy","Be Alright","spotify:artist:3QSQFmccmX81fWCUSPTS7y","Dean Lewis","spotify:album:61G7KL6rpj167r6H4CzS8C","A Place We Knew","spotify:artist:3QSQFmccmX81fWCUSPTS7y","Dean Lewis","2019-03-22","https://i.scdn.co/image/ab67616d0000b273a787f718fb485b66d6219247","1","6","196493","https://p.scdn.co/mp3-preview/f6a555e84780714c22c0685e5c8866f4bb877a3d?cid=9950ac751e34487dbbe027c4fd7f8e99","true","77","AUUM71800255","spotify:user:mn5p25u214rrj1ehw4tvolww5","2020-10-30T03:24:44Z"
"spotify:track:27SdWb2rFzO6GWiYDBTD9j","Cheap Thrills","spotify:artist:5WUlDfRSoLAfcVSX1WnrxN","Sia","spotify:album:77jAfTh3KH9K2reMOmTgOh","This Is Acting","spotify:artist:5WUlDfRSoLAfcVSX1WnrxN","Sia","2016-01-29","https://i.scdn.co/image/ab67616d0000b27349e0134c686547c28b7c999f","1","6","211666","https://p.scdn.co/mp3-preview/5f3001590e9ca084590fd3f18a300fa8391e042b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","78","USRC11502935","spotify:user:mn5p25u214rrj1ehw4tvolww5","2020-10-29T17:39:30Z"
"spotify:track:3eekarcy7kvN4yt5ZFzltW","HIGHEST IN THE ROOM","spotify:artist:0Y5tJX1MQlPlqiwlOH1tJY","Travis Scott","spotify:album:2uDTi1PlpSpvAv7IRAoAEU","HIGHEST IN THE ROOM","spotify:artist:0Y5tJX1MQlPlqiwlOH1tJY","Travis Scott","2019-10-04","https://i.scdn.co/image/ab67616d0000b273e42b5fea4ac4c3d6328b622b","1","1","175720","https://p.scdn.co/mp3-preview/387b31c31b72f0c16e33d0c78bab869b0a0f4eb3?cid=9950ac751e34487dbbe027c4fd7f8e99","true","84","USSM11904276","spotify:user:mn5p25u214rrj1ehw4tvolww5","2020-10-30T04:32:53Z"
"spotify:track:22VdIZQfgXJea34mQxlt81","Can't Feel My Face","spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ","The Weeknd","spotify:album:0P3oVJBFOv3TDXlYRhGL7s","Beauty Behind The Madness","spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ","The Weeknd","2015-08-28","https://i.scdn.co/image/ab67616d0000b2737fcead687e99583072cc217b","1","7","213520","https://p.scdn.co/mp3-preview/99b0d35b74903a1807c2f0a7b4e54f844c93fb68?cid=9950ac751e34487dbbe027c4fd7f8e99","false","79","USUG11500741","spotify:user:mn5p25u214rrj1ehw4tvolww5","2020-10-29T17:57:04Z"
"spotify:track:3dhjNA0jGA8vHBQ1VdD6vV","I Feel It Coming","spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ, spotify:artist:4tZwfgrHOc3mvqYlEYSvVi","The Weeknd, Daft Punk","spotify:album:2ODvWsOgouMbaA5xf0RkJe","Starboy","spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ","The Weeknd","2016-11-25","https://i.scdn.co/image/ab67616d0000b2734718e2b124f79258be7bc452","1","18","269186","https://p.scdn.co/mp3-preview/9bc079936914a9af96a94b0158b095abf2452d05?cid=9950ac751e34487dbbe027c4fd7f8e99","false","75","USUG11601012","spotify:user:mn5p25u214rrj1ehw4tvolww5","2020-10-29T18:04:48Z"
"spotify:track:6PQ88X9TkUIAUIZJHW2upE","Bad Habits","spotify:artist:6eUKZXaKkcviH0Ku9w2n3V","Ed Sheeran","spotify:album:01NhUvviMytvV12pmJiDZH","Bad Habits","spotify:artist:6eUKZXaKkcviH0Ku9w2n3V","Ed Sheeran","2021-06-25","https://i.scdn.co/image/ab67616d0000b2734e03a288fd79707055759f9c","1","1","231041","https://p.scdn.co/mp3-preview/22f3a86c8a83e364db595007f9ac1d666596a335?cid=9950ac751e34487dbbe027c4fd7f8e99","false","8","GBAHS2100318","spotify:user:mn5p25u214rrj1ehw4tvolww5","2021-11-17T04:40:45Z"
"spotify:track:7FGq80cy8juXBCD2nrqdWU","Eastside (with Halsey & Khalid)","spotify:artist:5CiGnKThu5ctn9pBxv7DGa, spotify:artist:26VFTg2z8YR0cCuwLzESi2, spotify:artist:6LuN9FCkKOj5PcnpouEgny","benny blanco, Halsey, Khalid","spotify:album:7dQ734EW0iLvQfF6vBFNiZ","FRIENDS KEEP SECRETS","spotify:artist:5CiGnKThu5ctn9pBxv7DGa","benny blanco","2018-12-07","https://i.scdn.co/image/ab67616d0000b273693dbf001d5b2d06ad9e5f4d","1","1","170769","https://p.scdn.co/mp3-preview/37335c4caddfdcb68f190f82327049f3e3392122?cid=9950ac751e34487dbbe027c4fd7f8e99","false","78","USUM71809132","spotify:user:mn5p25u214rrj1ehw4tvolww5","2020-10-29T17:52:55Z"
"spotify:track:6habFhsOp2NvshLv26DqMb","Despacito","spotify:artist:4V8Sr092TqfHkfAA5fXXqG, spotify:artist:4VMYDCV2IEDYJArk749S6m","Luis Fonsi, Daddy Yankee","spotify:album:5C0YLr4OoRGFDaqdMQmkeH","VIDA","spotify:artist:4V8Sr092TqfHkfAA5fXXqG","Luis Fonsi","2019-02-01","https://i.scdn.co/image/ab67616d0000b273ef0d4234e1a645740f77d59c","1","9","229360","https://p.scdn.co/mp3-preview/2ea246524bf5a1a6432d4cf1b911a98bd84e3e8e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","78","USUM71607007","spotify:user:mn5p25u214rrj1ehw4tvolww5","2020-10-29T17:43:35Z"
"spotify:track:3e7sxremeOE3wTySiOhGiP","Dusk Till Dawn (feat. Sia) - Radio Edit","spotify:artist:5ZsFI1h6hIdQRw2ti0hz81, spotify:artist:5WUlDfRSoLAfcVSX1WnrxN","ZAYN, Sia","spotify:album:1DF9B2hfwX4EdgEFwGcRwh","Icarus Falls","spotify:artist:5ZsFI1h6hIdQRw2ti0hz81","ZAYN","2018-12-14","https://i.scdn.co/image/ab67616d0000b2732bdcb339402ebd78651f09c8","1","29","239000","https://p.scdn.co/mp3-preview/7fa8376aeb69dfe202ea1ad7fadd717bf895d950?cid=9950ac751e34487dbbe027c4fd7f8e99","false","80","USRC11702155","spotify:user:mn5p25u214rrj1ehw4tvolww5","2020-10-30T03:25:18Z"
"spotify:track:4h9wh7iOZ0GGn8QVp4RAOB","I Ain't Worried","spotify:artist:5Pwc4xIPtQLFEnJriah9YJ","OneRepublic","spotify:album:04PEOM6kIEeq9lRp1asNP2","I Ain’t Worried (Music From The Motion Picture ""Top Gun: Maverick"")","spotify:artist:5Pwc4xIPtQLFEnJriah9YJ","OneRepublic","2022-05-13","https://i.scdn.co/image/ab67616d0000b273ec96e006b8bdfc582610ec13","1","1","148485","https://p.scdn.co/mp3-preview/20d702edf937db0248603243a310404923d5bffb?cid=9950ac751e34487dbbe027c4fd7f8e99","false","80","USUM72206227","spotify:user:mn5p25u214rrj1ehw4tvolww5","2023-05-04T04:24:12Z"
"spotify:track:3ZJDijDwAtEj042jqHSDwF","Have You Ever Seen The Rain","spotify:artist:3IYUhFvPQItj6xySrBmZkd","Creedence Clearwater Revival","spotify:album:6rR5Mgi4qI1quV0OuXbBP5","Pendulum (Expanded Edition)","spotify:artist:3IYUhFvPQItj6xySrBmZkd","Creedence Clearwater Revival","1970-12-07","https://i.scdn.co/image/ab67616d0000b273e13640747b159ef0add45e37","1","4","160133","https://p.scdn.co/mp3-preview/9b5348b8d7c6bb14b63998903a46348657f70c2e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","18","USC4R0817643","spotify:user:mn5p25u214rrj1ehw4tvolww5","2020-10-30T15:09:16Z"
"spotify:track:4f2GB5ZC7vOUYPAg69N2Xw","September","spotify:artist:4QQgXkCYTt3BlENzhyNETg","Earth\, Wind & Fire","spotify:album:2L8rj8VnahryOqg7vKHYzx","Now, Then & Forever","spotify:artist:4QQgXkCYTt3BlENzhyNETg","Earth\, Wind & Fire","2013-09-11","https://i.scdn.co/image/ab67616d0000b273b5b47988d371870d37a48584","2","9","221520","https://p.scdn.co/mp3-preview/27390b5ac85b9dd997e8ae98a3356f0dd4a61f51?cid=9950ac751e34487dbbe027c4fd7f8e99","false","24","USSM17800419","spotify:user:mn5p25u214rrj1ehw4tvolww5","2020-10-30T05:41:41Z"
"spotify:track:2a1o6ZejUi8U3wzzOtCOYw","Danza Kuduro","spotify:artist:33ScadVnbm2X8kkUqOkC6Z, spotify:artist:5bv5RplEOwdCvhq0EILh9E","Don Omar, Lucenzo","spotify:album:6mGDfbDErYIJsmSewvccWm","Meet The Orphans","spotify:artist:33ScadVnbm2X8kkUqOkC6Z","Don Omar","2010-01-01","https://i.scdn.co/image/ab67616d0000b2734640a26eb27649006be29a94","1","12","198773","https://p.scdn.co/mp3-preview/283ea222e7b4af379ba32c62b165f0e80bb0951c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","80","USUM71020778","spotify:user:mn5p25u214rrj1ehw4tvolww5","2020-10-30T06:38:12Z"
"spotify:track:6JV2JOEocMgcZxYSZelKcc","CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")","spotify:artist:31TPClRtHm23RisEBtV3X7","Justin Timberlake","spotify:album:40LbnfieVTWtHrK24WQeEB","CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")","spotify:artist:31TPClRtHm23RisEBtV3X7","Justin Timberlake","2016-05-06","https://i.scdn.co/image/ab67616d0000b273ef37416970812293c08e8a78","1","1","236001","https://p.scdn.co/mp3-preview/abf52d96f3f35554fcc0ea7005d9e1ce848efd77?cid=9950ac751e34487dbbe027c4fd7f8e99","false","75","USRC11600876","spotify:user:mn5p25u214rrj1ehw4tvolww5","2020-10-29T17:46:12Z"
"spotify:track:6K4t31amVTZDgR3sKmwUJJ","The Less I Know The Better","spotify:artist:5INjqkS1o8h1imAzPqGZBb","Tame Impala","spotify:album:79dL7FLiJFOO0EoehUHQBv","Currents","spotify:artist:5INjqkS1o8h1imAzPqGZBb","Tame Impala","2015-07-17","https://i.scdn.co/image/ab67616d0000b2739e1cfc756886ac782e363d79","1","7","216320","https://p.scdn.co/mp3-preview/3ad63797e17bda6d46d081049c8c3710e3ab2797?cid=9950ac751e34487dbbe027c4fd7f8e99","true","83","AUUM71500303","spotify:user:mn5p25u214rrj1ehw4tvolww5","2020-10-30T06:19:58Z"
"spotify:track:2YlshLEFCJFjEoOlpLpcyU","Set Fire to the Rain","spotify:artist:4dpARuHxo51G3z768sgnrY","Adele","spotify:album:5g0rUrIUZCeZ0CRviWXQf6","Set Fire to the Rain","spotify:artist:4dpARuHxo51G3z768sgnrY","Adele","2011-07-04","https://i.scdn.co/image/ab67616d0000b273ee86592f5e11642b7032d306","1","1","242973","https://p.scdn.co/mp3-preview/6fc68c105e091645376471727960d2ba3cd0ee01?cid=9950ac751e34487dbbe027c4fd7f8e99","false","51","GBBKS1000348","spotify:user:mn5p25u214rrj1ehw4tvolww5","2022-08-19T06:49:42Z"
"spotify:track:3dPQuX8Gs42Y7b454ybpMR","Seven Nation Army","spotify:artist:4F84IBURUo98rz4r61KF70","The White Stripes","spotify:album:6D9urpsOWWKtYvF6PaorGE","Elephant","spotify:artist:4F84IBURUo98rz4r61KF70, spotify:artist:4FZ3j1oH43e7cukCALsCwf","The White Stripes, Jack White","2003-04-01","https://i.scdn.co/image/ab67616d0000b273a69f71a8794e2d867a52f98f","1","1","232106","https://p.scdn.co/mp3-preview/eca519f0a85862d9510d57d59df557081d375e3a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","82","USVT10300001","spotify:user:mn5p25u214rrj1ehw4tvolww5","2020-10-30T04:30:53Z"
"spotify:track:2tTmW7RDtMQtBk7m2rYeSw","Quevedo: Bzrp Music Sessions, Vol. 52","spotify:artist:716NhGYqD1jl2wI1Qkgq36, spotify:artist:52iwsT98xCoGgiGntTiR7K","Bizarrap, Quevedo","spotify:album:4PNqWiJAfjj32hVvlchV5u","Quevedo: Bzrp Music Sessions, Vol. 52","spotify:artist:716NhGYqD1jl2wI1Qkgq36, spotify:artist:52iwsT98xCoGgiGntTiR7K","Bizarrap, Quevedo","2022-07-06","https://i.scdn.co/image/ab67616d0000b2731630dd349221a35ce03a0ccf","1","1","198937","https://p.scdn.co/mp3-preview/e9c0ed735e611f6af45bc946bd4c31590df09ed6?cid=9950ac751e34487dbbe027c4fd7f8e99","false","79","UYB282201028","spotify:user:mn5p25u214rrj1ehw4tvolww5","2022-12-20T05:23:32Z"
"spotify:track:7naGcKtPTimh6I3j3qQ4MJ","Cheerleader (Felix Jaehn Remix) - Radio Edit","spotify:artist:5MouCg6ta7zAxsfMEbc1uh, spotify:artist:4bL2B6hmLlMWnUEZnorEtG","OMI, Felix Jaehn","spotify:album:59OAfzykmMT597UW0UTMnB","Me 4 U","spotify:artist:5MouCg6ta7zAxsfMEbc1uh","OMI","2015-10-28","https://i.scdn.co/image/ab67616d0000b27346f79bdfbdd547b20de379c2","1","1","180565","https://p.scdn.co/mp3-preview/9ef1666d9a28af2e8e531754e1804c736a8e6cec?cid=9950ac751e34487dbbe027c4fd7f8e99","false","27","USUS11202574","spotify:user:mn5p25u214rrj1ehw4tvolww5","2020-10-29T17:51:02Z"
"spotify:track:7AQim7LbvFVZJE3O8TYgf2","Fuck Love","spotify:artist:15UsOTVnJzReFVN1VCnxy4, spotify:artist:6Xgp2XMz1fhVYe7i6yNAax","XXXTENTACION, Trippie Redd","spotify:album:5VdyJkLe3yvOs0l4xXbWp0","17","spotify:artist:15UsOTVnJzReFVN1VCnxy4","XXXTENTACION","2017-08-25","https://i.scdn.co/image/ab67616d0000b273203c89bd4391468eea4cc3f5","1","8","146520","https://p.scdn.co/mp3-preview/ad4d23afd3b92325c442f036322a05f5f35385dc?cid=9950ac751e34487dbbe027c4fd7f8e99","true","83","USUYG1156898","spotify:user:mn5p25u214rrj1ehw4tvolww5","2020-10-30T03:36:04Z"
"spotify:track:1qU8pLmJNC0V2aSOStjWcX","a thousand years","spotify:artist:7H55rcKCfwqkyDFH9wpKM6","Christina Perri","spotify:album:1kYHHpDcM4smMMDQPU46EB","Autumn Acoustic","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Varios Artistas","2019-11-01","https://i.scdn.co/image/ab67616d0000b2738dcd19aa1495450b096ca1f0","1","25","285120","https://p.scdn.co/mp3-preview/be3f3ae6466123836bb05ce0a23a368c196e62f7?cid=9950ac751e34487dbbe027c4fd7f8e99","false","3","USAT21102141","spotify:user:mn5p25u214rrj1ehw4tvolww5","2020-10-30T04:19:33Z"
"spotify:track:2h5cjNTM2gKzWc0d6WXhSr","Dandelions","spotify:artist:2WzaAvm2bBCf4pEhyuDgCY","Ruth B.","spotify:album:2oWeZcGc1X0yRLt8UvEpLU","Dandelions","spotify:artist:2WzaAvm2bBCf4pEhyuDgCY","Ruth B.","2017-04-28","https://i.scdn.co/image/ab67616d0000b2734b7294fd398cd8fffb6e2ba8","1","1","233720","https://p.scdn.co/mp3-preview/3e55602bc286bc1fad9347931327e649ff9adfa1?cid=9950ac751e34487dbbe027c4fd7f8e99","false","45","USSM11703468","spotify:user:mn5p25u214rrj1ehw4tvolww5","2023-02-12T05:41:23Z"
"spotify:track:6I3mqTwhRpn34SLVafSH7G","Ghost","spotify:artist:1uNFoZAHBGtllmzznpCI3s","Justin Bieber","spotify:album:5dGWwsZ9iB2Xc3UKR0gif2","Justice","spotify:artist:1uNFoZAHBGtllmzznpCI3s","Justin Bieber","2021-03-19","https://i.scdn.co/image/ab67616d0000b273e6f407c7f3a0ec98845e4431","1","11","153190","https://p.scdn.co/mp3-preview/10746d0627d5dd428001083030cf6726c5e92c67?cid=9950ac751e34487dbbe027c4fd7f8e99","false","82","USUM72102635","spotify:user:mn5p25u214rrj1ehw4tvolww5","2022-10-23T09:07:26Z"
"spotify:track:2zYzyRzz6pRmhPzyfMEC8s","Highway to Hell","spotify:artist:711MCceyCBcFnzjGY4Q7Un","AC/DC","spotify:album:10v912xgTZbjAtYfyKWJCS","Highway to Hell","spotify:artist:711MCceyCBcFnzjGY4Q7Un","AC/DC","1979-07-27","https://i.scdn.co/image/ab67616d0000b27351c02a77d09dfcd53c8676d0","1","1","208400","https://p.scdn.co/mp3-preview/e5dde93998c6b622d0ac236ceeaabd49481da078?cid=9950ac751e34487dbbe027c4fd7f8e99","false","83","AUAP07900028","spotify:user:mn5p25u214rrj1ehw4tvolww5","2020-10-30T06:19:49Z"
"spotify:track:1SKPmfSYaPsETbRHaiA18G","Somewhere Only We Know","spotify:artist:53A0W3U0s8diEn9RhXQhVz","Keane","spotify:album:0MlTOiC5ZYKFGeZ8h3D4rd","Hopes And Fears","spotify:artist:53A0W3U0s8diEn9RhXQhVz","Keane","2004-05-10","https://i.scdn.co/image/ab67616d0000b2737d6cd95a046a3c0dacbc7d33","1","1","237146","https://p.scdn.co/mp3-preview/14b8c7f33de3a3a6558d3589b9f2260ae8c513c5?cid=9950ac751e34487dbbe027c4fd7f8e99","false","83","GBAAN0300664","spotify:user:mn5p25u214rrj1ehw4tvolww5","2023-01-05T04:14:15Z"
"spotify:track:3jjujdWJ72nww5eGnfs2E7","Adore You","spotify:artist:6KImCVD70vtIoJWnq6nGn3","Harry Styles","spotify:album:7xV2TzoaVc0ycW7fwBwAml","Fine Line","spotify:artist:6KImCVD70vtIoJWnq6nGn3","Harry Styles","2019-12-13","https://i.scdn.co/image/ab67616d0000b27377fdcfda6535601aff081b6a","1","3","207133","https://p.scdn.co/mp3-preview/a42d5e9f6f5c3375db9723bb2356239351eead31?cid=9950ac751e34487dbbe027c4fd7f8e99","false","78","USSM11912588","spotify:user:mn5p25u214rrj1ehw4tvolww5","2020-10-30T06:41:22Z"
"spotify:track:7ID2dydg1QFuWObmdhwzfm","Earned It (Fifty Shades Of Grey)","spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ","The Weeknd","spotify:album:36yJ6fcaSCVsK1tybnNizj","Beauty Behind The Madness","spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ","The Weeknd","2016-03-16","https://i.scdn.co/image/ab67616d0000b273bdb8178fbb193a382939fd93","1","9","277706","https://p.scdn.co/mp3-preview/fa73f3e8729f64d39b53d3da5f305c38147dba00?cid=9950ac751e34487dbbe027c4fd7f8e99","true","27","USUG11500923","spotify:user:mn5p25u214rrj1ehw4tvolww5","2020-10-30T03:31:56Z"
"spotify:track:4VXIryQMWpIdGgYR4TrjT1","All Girls Are The Same","spotify:artist:4MCBfE4596Uoi2O4DtmEMz","Juice WRLD","spotify:album:6tkjU4Umpo79wwkgPMV3nZ","Goodbye & Good Riddance","spotify:artist:4MCBfE4596Uoi2O4DtmEMz","Juice WRLD","2018-12-10","https://i.scdn.co/image/ab67616d0000b273f7db43292a6a99b21b51d5b4","1","2","165819","https://p.scdn.co/mp3-preview/2f5e0faa19970ea5f6e116e7171c6d42d97c71af?cid=9950ac751e34487dbbe027c4fd7f8e99","true","84","USUG11800651","spotify:user:mn5p25u214rrj1ehw4tvolww5","2020-10-30T06:31:13Z"
"spotify:track:79weO6yONe0oyPFWXjJroW","Titanium (feat. Sia)","spotify:artist:1Cs0zKBU1kc0i8ypK3B9ai, spotify:artist:5WUlDfRSoLAfcVSX1WnrxN","David Guetta, Sia","spotify:album:5hGyu5zIye5Dwq8xZRlVQG","Nothing but the Beat Ultimate","spotify:artist:1Cs0zKBU1kc0i8ypK3B9ai","David Guetta","2011-08-24","https://i.scdn.co/image/ab67616d0000b2732e00654b91e585283c113eb7","1","1","245040","https://p.scdn.co/mp3-preview/6c3e9bbcebdbfa7875c6a56c2bb4da2a870c250b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","44","GB28K1100036","spotify:user:mn5p25u214rrj1ehw4tvolww5","2020-10-30T03:35:29Z"
"spotify:track:61KpQadow081I2AsbeLcsb","deja vu","spotify:artist:1McMsnEElThX1knmY4oliG","Olivia Rodrigo","spotify:album:3lwHyR4joA1xB7Nun21EP6","deja vu","spotify:artist:1McMsnEElThX1knmY4oliG","Olivia Rodrigo","2021-04-01","https://i.scdn.co/image/ab67616d0000b2735a61e19eaffec620c1899c47","1","1","215507","https://p.scdn.co/mp3-preview/3882d764b154e61eade78125e885337ad9d85ae7?cid=9950ac751e34487dbbe027c4fd7f8e99","true","9","USUG12101240","spotify:user:mn5p25u214rrj1ehw4tvolww5","2022-01-18T03:08:53Z"
"spotify:track:3tNE4i6TBqMdyTZxHDAn9B","Sweet but Psycho","spotify:artist:4npEfmQ6YuiwW1GpUmaq3F","Ava Max","spotify:album:6B1U2tJse7tS9Yi4VJjZAA","Heaven & Hell","spotify:artist:4npEfmQ6YuiwW1GpUmaq3F","Ava Max","2020-09-18","https://i.scdn.co/image/ab67616d0000b2732ca6f6a1cf2cb7c43de08db5","2","7","187436","https://p.scdn.co/mp3-preview/fab7f8e87979878248e78a3cdb7e28222d45dcec?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","USAT21802011","spotify:user:mn5p25u214rrj1ehw4tvolww5","2020-10-29T18:01:35Z"
"spotify:track:37ZJ0p5Jm13JPevGcx4SkF","Livin' On A Prayer","spotify:artist:58lV9VcRSjABbAbfWS6skp","Bon Jovi","spotify:album:0kBfgEilUFCMIQY5IOjG4t","Slippery When Wet","spotify:artist:58lV9VcRSjABbAbfWS6skp","Bon Jovi","1986-08-16","https://i.scdn.co/image/ab67616d0000b2731336b31b6a1799f0de5807ac","1","3","249293","https://p.scdn.co/mp3-preview/2a84c209d6bfe17da820bbc28d1e610a5d304a53?cid=9950ac751e34487dbbe027c4fd7f8e99","false","83","USPR38619998","spotify:user:mn5p25u214rrj1ehw4tvolww5","2020-10-30T06:26:20Z"
"spotify:track:55n9yjI6qqXh5F2mYvUc2y","I Don’t Wanna Live Forever (Fifty Shades Darker)","spotify:artist:5ZsFI1h6hIdQRw2ti0hz81, spotify:artist:06HL4z0CvFAxyc27GXpf02","ZAYN, Taylor Swift","spotify:album:1MPAXuTVL2Ej5x0JHiSPq8","reputation Stadium Tour Surprise Song Playlist","spotify:artist:06HL4z0CvFAxyc27GXpf02","Taylor Swift","2017-11-09","https://i.scdn.co/image/ab67616d0000b27363d77f99117b28af9f656918","1","10","247160","https://p.scdn.co/mp3-preview/91604dc22ce61d069ee8b445fa7ab9c18f51f8ad?cid=9950ac751e34487dbbe027c4fd7f8e99","false","80","USQ4E1602586","spotify:user:mn5p25u214rrj1ehw4tvolww5","2020-10-29T17:59:45Z"
"spotify:track:6Uj1ctrBOjOas8xZXGqKk4","Woman","spotify:artist:5cj0lLjcoR7YOSnhnX0Po5","Doja Cat","spotify:album:1nAQbHeOWTfQzbOoFrvndW","Planet Her","spotify:artist:5cj0lLjcoR7YOSnhnX0Po5","Doja Cat","2021-06-25","https://i.scdn.co/image/ab67616d0000b273be841ba4bc24340152e3a79a","1","1","172626","https://p.scdn.co/mp3-preview/2ae0b61e45d9a5d6454a3e5ab75f8628dd89aa85?cid=9950ac751e34487dbbe027c4fd7f8e99","true","82","USRC12101532","spotify:user:mn5p25u214rrj1ehw4tvolww5","2022-04-10T02:01:31Z"
